R4-XXXXX|d:\6\恋爱小程序\database\flyway\sql\V2026.08.07.0004__seed_super_test_account.sql|38-39|H|P0|种子脚本将弱口令 'Admin@12345' 明文写入 users.password，并硬编码手机号 19900000000、固定 id=100000 SUPER_ADMIN（SELECT 100000, 'local-dev-admin-openid-123456', ..., 'Admin@12345', 'SUPER_ADMIN'）|任何环境（含生产）执行迁移链都会创建已知凭据的超级管理员，攻击者可用公开弱口令直接登录管理后台|种子脚本移出正式迁移链（拆分为 demo-profile 迁移）并强制环境变量注入强口令|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\database\flyway\sql\V2026.08.07.0019__reset_super_admin_password.sql|34-37|H|P0|迁移无条件把 openid='local-dev-admin-openid-123456' 的管理员密码重置为明文 Admin@12345 对应的 BCrypt 哈希（'$2a$10$CjX5HfkDnKv7gfy6oGi3g.PWizPQ2D1h1QO6D/yhqwmm/dGOJ8TYe'）并补手机号 19900000000|生产库一旦存在该 openid 管理员（或后续被 0004 创建），账号密码即公开已知，后台可被直接登录接管|删除该迁移或改为仅 demo 环境执行，密码通过 ADMIN_INITIAL_PASSWORD_HASH 注入|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\resources\application-real.yml|95|H|P1|admin_password_hash 占位符默认值硬编码真实 BCrypt 哈希 '$2a$10$SFn8RZb8.sj5yVnP9S27a3W9MEkCL2no9sceF0/e7lp7wqGEGsjWQ'（固定值，仓库内多文件可见）|该哈希固定且明文若在仓库历史/文档中可查则管理员可被登录；注释自称"无已知明文"无法验证，属凭据反模式|移除默认值，未配置 ADMIN_INITIAL_PASSWORD_HASH 时启动失败（与 flyway.toml 行为对齐）|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\api\pom.xml|283-286|T|P1|maven-jar-plugin 的 mock 包排除被注释（"临时取消排除"），生产 jar 将包含 MockRuntimeState/MockVillageService 等 mock 类字节码|生产产物含假数据与 mock 实现，一旦 @Profile 守卫失效（如 profile 误配）将以假数据运行；镜像体积与攻击面增大|恢复 <exclude>com/campuslove/api/mock/**</exclude> 并加 CI 校验|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\resources\application.yml|11|H|P1|spring.profiles.default: mock（FIN-00062 已警告）：未显式指定 profile 启动即进入 mock 数据模式|生产部署若漏配 SPRING_PROFILES_ACTIVE，全站内存假数据且 MockSecurityConfig 免真实认证，属严重安全风险|默认值改为 real 或启动时强制校验 profile 非 mock|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|328-480|B|P1|getUserDetail/updateUser/disableUser/enableUser 无 AdminDataScope 校区隔离校验（仅 listUsers 隔离），校区管理员可直接传任意 userId 查看/编辑/禁用他校用户|校区数据隔离形同虚设，校区管理员可越权查看全站用户详情、禁用他校用户（商业化"每校一管理员"模型被破坏）|写操作与详情读取统一走 assertCampusAccess(resolveUserCampusName(id))|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminVillagePostController.java|174-429|B|P1|getPostDetail/listComments/listPostViewers 三端点无校区隔离校验（列表与写操作已隔离），校区管理员可读取他校帖子全文/评论/浏览者|他校内容与浏览者隐私（userId/昵称/浏览时间）泄露给校区管理员|三端点补 assertCampusAccess(resolveAuthorCampus(...))|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\NotificationConsumer.java|177-183|B|P1|站内通知持久化恒用 SYSTEM_SOURCE_USER_ID=0 且 referenceType 恒为 user（TODO FIN-00047），点赞/评论/关注通知无法跳转来源用户主页|"谁互动了我"语义缺失，通知中心互动链路断裂，前端跳转全部失效|NotificationMessage 增加 sourceUserId/referenceId/referenceType 字段并由生产者填充|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\NotificationConsumer.java|201-213|B|P2|mapType 无法识别的通知类型静默默认映射为 match，且 "system" 类型无对应枚举被归入 match|系统通知与匹配通知混淆，用户收到语义错误的通知（签到奖励被展示为匹配）|枚举补齐 system 类型或消费端显式拒绝未知类型|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\MessageProducer.java|72-91|B|P2|RabbitTemplate 为 null 或发送失败时仅记日志丢弃消息，无 outbox/本地事件表补偿（FIN-00046 已自述"日志+丢弃"）|通知/匹配事件在高峰或 MQ 抖动期丢失且不可追溯，运营活动通知漏发|落库 outbox_event 表 + 定时补偿重投|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\CheckInEventConsumer.java|192-193|B|P2|签到通知类型硬编码归入 NotificationType.match（schemas 无 system 类型兜底），签到成功通知在站内显示为"匹配"语义|用户收到错误语义通知；通知统计/筛选失真|迁移表加 system 类型或使用独立类型字段|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\MatchEventConsumer.java|203-210|B|P2|unmatch 事件持久化通知类型用 match，取消匹配被展示为匹配通知|语义错误导致用户困惑（被取消匹配却收到"你们互相喜欢了"同型通知）|unmatch 应有独立类型|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\mq\CheckInEventConsumer.java|42|H|P3|连续签到奖励里程碑数组 {7,14,30,60,100,365} 硬编码在消费者类|改奖励规则需改代码发版|抽为配置项|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ratelimit\RateLimitBucketRegistry.java|21-35|B|P1|限流桶为本地内存实现（注释自述"适用于单实例"），多实例部署时每实例独立桶，N 实例限流阈值放大 N 倍|多实例生产环境下刷接口/爆破防护失效，登录爆破防护被稀释|改 Bucket4j+Redis 分布式桶|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ratelimit\RateLimitAspect.java|204-215|B|P2|限流键优先信任 X-Forwarded-For 首地址，客户端可伪造 XFF 头绕过 IP 限流（注释已声明依赖网关清理）|攻击者改 XFF 头即换限流桶，爆破接口防不住|网关层覆盖 XFF 或校验来源 IP 可信|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\ratelimit\RateLimitBucketRegistry.java|88|B|P3|computeIfAbsent 后 capacity/refillTokens 仅首次创建生效，注解参数变更不重建桶|调限流参数需重启才生效|创建时记录参数并支持重建|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\monitor\VillageMetrics.java|75-83|B|P2|village.post.total Gauge 每次被 Prometheus 抓取都执行 repo.count() 全表 COUNT|抓取周期内全表扫描频繁触发，数据量大时拖慢数据库|改为定时缓存计数值或走统计表|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\monitor\AuthMetrics.java|59-63|H|P3|recordLoginSuccess 以 userId 为标签（注释自述"高基数指标"风险），登录成功计数按用户打点|长期运行指标基数爆炸，Prometheus 存储膨胀|去掉 userId 标签或聚合上报|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\SensitiveWordImportService.java|46|F|P1|Javadoc 声明客户端可轮询 /api/v1/admin/sensitive-words/import/status/{taskId}，但该端点不存在（仅 batch-import 受理接口）|异步导入任务结果无法查询，前端只能盲等，任务状态黑盒|补 status 端点或移除文档承诺|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\SensitiveWordImportService.java|276-281|F|P3|taskId 仅存内存（注释自述已知局限），应用重启后任务状态丢失且轮询查不到|导入 1 万词耗时场景下重启即丢任务上下文|落库任务表|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminUserController.java|51-58|B|P2|listUsers 的 nickname 筛选走 LIKE '%x%' 前缀通配符无法命中索引（FIN-00058 注释自述），数据量大时全表扫描|用户管理页慢查询拖慢后台|改前缀匹配或引入 FULLTEXT 索引|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminCampusTopicController.java|197-200|B|P1|注释自述：客户端 RealCampusService.getCampusTopics 未按 status 过滤，管理端软删/隐藏的话题在客户端校园圈列表仍可见|删除话题功能实际不生效，违规内容无法下架|客户端查询层补 status='active' 过滤|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminCertificationController.java|72-101|F|P2|认证列表接口无分页（status/campusName 过滤后全量返回）|认证申请量大时一次性全量返回，后台页面卡顿|加分页参数|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminSensitiveWordController.java|77-90|F|P3|敏感词列表无分页全量返回|词库上万条时响应体过大|加分页|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\OnlineUserAdminController.java|78-106|F|P3|在线用户列表无分页全量返回|在线用户多时响应体膨胀|加分页|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAccountController.java|84-89|F|P2|changePassword 仅 SUPER_ADMIN 可执行（@PreAuthorize("hasRole('SUPER_ADMIN')")），校区管理员（ADMIN）无法自助修改自身密码|校区管理员改密必须由超管代劳，账号安全运维链断裂|放开为 ADMIN 可改自己密码（SecurityUtils 已取当前用户）|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminMenuController.java|155-157|F|P3|createMenu 新菜单仅自动授权 SUPER_ADMIN，ADMIN 角色永远看不到新菜单直到手动分配|后台新增菜单校区管理员不可见，动态菜单体验割裂|可选自动授权给 ADMIN|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminRoleController.java|122-137|F|P2|可创建任意新角色 code，但 AdminDataScope/SecurityConfig 只认 user.role 的 SUPER_ADMIN/ADMIN 字符串，新角色对权限无任何作用（双轨）|角色管理"看起来能用"实际无效，运营配置误以为生效|角色模型与 user.role 单一来源对齐|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\RealAdminStatsService.java|84-138|B|P2|用户/活跃度统计每次请求实时 count() 全表（去缓存注释自述），后台首页 30s 轮询触发多次全表 COUNT|多表全量 COUNT 频繁执行，数据量大时拖垮主库|恢复缓存或走计数表|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminStatsController.java|27-28|B|P2|stats 三类统计无校区隔离，校区管理员（ADMIN）可查看全平台用户数/性别分布/学校分布|平台级经营数据对校区管理员开放，越权信息暴露|按管辖校区过滤统计或限定超管|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\AdminAuditLogController.java|112-114|B|P3|审计日志视图返回完整 requestBody（虽经切面脱敏），任何 ADMIN 可查询全部管理员操作体|低敏信息面扩大；脱敏仅靠切面字段名单，新增敏感字段易漏|服务端视图层二次白名单化|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\api\src\main\java\com\campuslove\api\admin\audit\AuditLogAspect.java|82-85|B|P2|审计 IP 直接信任 X-Forwarded-For 等代理头首值，客户端可伪造 IP 写入审计日志|审计追溯失真，恶意操作可伪装来源|与网关配合或记录可信 remoteAddr|open|batch-3
