R4-XXXXX|d:\6\恋爱小程序\apps\client\.env.mp-weixin|16|H|P0|mp-weixin 生产构建默认 VITE_API_BASE_URL=http://127.0.0.1:8080/api（VITE_API_MODE=real，注释第15行自述"发布前必须恢复"）|标准脚本 build:mp-weixin 构建的小程序发布后所有 API 请求指向用户本机 127.0.0.1，商业化链路整体断裂，且无构建期校验兜底|构建前注入真实 HTTPS 域名或增加 CI 校验（非 127.0.0.1/example.com 才允许发布）|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\client\.env.production|13|H|P0|H5 生产构建 VITE_API_BASE_URL=https://api.campuslove.example.com/api（示例域名，非真实后端）|build:h5 产物全部请求打向不存在的 example.com 域名，线上 H5 不可用|替换为真实生产域名，并加构建守卫拒绝示例域名|open|batch-1
R4-XXXXX|d:\6\恋爱小程序\apps\client\.env.real|4|H|P1|real 模式 VITE_API_BASE_URL=https://api.campuslove.example.com/api（build:h5:real 与 build:mp-weixin:real 均加载本文件）|真实模式构建（含小程序 real 版）指向示例域名，联调/发布即失败|替换为真实域名；缺失时构建失败而非静默出包|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\env.ts|156|T|P1|注释称"不再回退到 http://localhost"但实现 return "https://localhost:8080/api"（注释与实现矛盾，且生产路径仍静默回退 localhost）|生产缺配置时线上请求全部打向本机 localhost，且错误被 console.error 后继续以坏地址运行|删除回退改为显式抛错/终止启动|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\manifest.json|36-49|B|P1|mp-weixin appid=wxc67cd233d72388d0 处于"待运营/产品向微信开放平台核对是否正式注册"状态（注释自述），且需三处文件手动同步|appid 非正式注册时提审被拒或线上小程序身份错误，合规风险|核对并固化 appid 到单一来源，更新三处文件|open|batch-2
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\compat\index.ts|222-230|H|P2|getDevApiBaseUrl 硬编码 http://127.0.0.1:8080/api 与 https://127.0.0.1:8080/api（Task 35 双实现，与 services/env.ts 重复，已知审计项）|dev 模式回退地址写死本地端口，本地后端换端口即失效；双实现易漂移|收敛到单一实现并从环境变量读取 dev 地址|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\env.ts|10-13|T|P2|双 env 实现自述迁移未完成：config/env.ts 新入口 vs services/env.ts 历史实现，旧入口仍被 media.ts:39、features/chat/transport.ts:2、guards/session-guard.ts:1、guards/profile-guard.ts:2 引用|同一环境变量两套读取逻辑，行为差异难排查（如 apiBaseUrl 后缀处理）|业务代码迁移至 config/env.ts 后删除 services/env.ts|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\app.ts|19-26|B|P2|config/app.ts 的 STORAGE_KEYS.AUTH_TOKEN='campus_love_auth_token' 与 constants/storage-keys.ts:32 'token' 值不一致，且该 STORAGE_KEYS 全量无引用（死配置陷阱）|未来误引用将读写错误的 token key，登录态失效且难排查|删除 config/app.ts 的 STORAGE_KEYS，统一引用 constants/storage-keys.ts|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\app.ts|13|T|P3|APP_VERSION='1.0.0' 与 .env VITE_APP_VERSION=v0.1.0、manifest.json versionName=0.1.0、constants/app.ts VERSION='1.0.0' 三源漂移|版本号展示/上报不一致，排查发版问题困难|统一版本来源，由构建注入|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\feature-flags.ts|22-23|T|P3|videoCallEnabled 注释"Phase 4.7：暂时下架，默认 false"与第35行实现 videoCallEnabled: true 矛盾（过时注释）|维护者误以为视频通话已下架，开关状态不可信|更新注释或调整开关值，与走查收尾说明一致|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\config\navigation.ts|1-11|T|P2|TabBar 配置三处手动同步（本文件+pages.json tabBar.list+custom-tab-bar/index.js），本文件头部注释自述"需手动同步"|tab 增删改漏同步一处即出现选中态错乱/图标缺失/白屏，且无编译期校验|生成 pages.json/custom-tab-bar 配置或加一致性校验脚本|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\composables\useTabBar.ts|12|T|P3|注释"useTabBar(3); // 在 pages/chat/index.vue 中"引用已移除注册的页面|文档误导，索引同步点仍依赖人工核对|更新注释指向 pages/messages/index.vue|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\pages\chat\index.vue|1-17|T|P3|未注册死页面：pages.json 已移除注册，但文件保留并注释称"以防深链/旧缓存访问时兜底"——未注册页面在小程序端不可编译不可直达，兜底不成立|死代码进入源码树，误导维护；注释理由不成立|删除该文件|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\composables\useUnreadBadge.ts|29|T|P3|CHAT_TAB_INDEX=3 硬编码（依赖 custom-tab-bar 顺序），与 useTabBar(index) 参数化索引同属 tab 顺序人工同步点|tab 顺序调整时红点打在错误 tab|由 config/navigation.ts 推导索引或按键值匹配|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\composables\useNetworkStatus.ts|43-53|H|P2|toast 文案"网络已恢复"/"网络已断开，请检查网络设置"硬编码中文，绕过 i18n（en-US 环境显示中文）|国际化功能下网络提示不随语言切换|改用 t() 渲染（i18n 已有 common.networkDisconnected 键）|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\composables\usePageAccess.ts|126|H|P2|uni.showToast({ title: "登录已过期，请重新登录" }) 硬编码中文，绕过 i18n|登录态失效提示不随语言切换|改用 t() 渲染|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\utils\error-toast.ts|35-40|H|P2|DEFAULT_MESSAGES 四类错误文案（"网络连接异常…"等）硬编码中文|全部错误 toast 不随 locale 切换|迁移至 i18n common.* 键|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\utils\form-validator.ts|58|H|P2|校验器默认文案硬编码中文（required/phone/code/email/wechatId/length/maxLength 共 7 处默认值，行 58/73/89/107/127/146/162）|注册/设置表单校验提示不随语言切换|默认文案改为 t() 调用或由调用方传入|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\utils\audio-recorder.ts|325-329|H|P2|录音权限失败文案硬编码中文（"需同意《用户隐私保护指引》后才能使用录音"/"麦克风权限被拒绝…"）|录音场景错误提示不随语言切换|经 t() 渲染或回退 i18n 键|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\view-models\feedback.ts|17-28|H|P2|反馈状态文案硬编码中文（"已提交/处理中/已查看/已排期/已转活动"）|反馈历史页状态标签不随语言切换|迁移至 i18n 键|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\view-models\home.ts|76-97|H|P2|首页资料完善任务标题/副标题硬编码中文（"补全基础资料"等 6 条）|首页设置引导文案不随语言切换|迁移至 i18n 键|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\view-models\profile.ts|72-93|H|P2|DEFAULT_BIO"这个人很懒，什么都没写"/"未设置昵称"/"未设置学校"/相对时间文案硬编码中文|个人主页占位文案不随语言切换|迁移至 i18n 键并复用 utils/time.ts|open|batch-3
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\view-models\home.ts|108-119|T|P3|"先完成设置"/"去聊天"文案与 view-models/chat.ts:49-57（经 statusCopyMap）双实现，同文案两处维护|文案调整时两处漂移|统一走 config/status-copy.ts|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\view-models\profile.ts|79-94|T|P3|formatRelativeTime 与 utils/time.ts:265-322 重复实现（"刚刚/N 分钟前…"），行为可能漂移|相对时间格式化两套实现，输出不一致风险|复用 utils/time.ts|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\features\chat\transport.ts|47|H|P3|pushVoice 消息 body 硬编码"语音消息"（mock 与 real 路径均写死，行 47/91）|语音消息内容固定文案无法定制|body 由调用方传入或走 i18n|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\utils\haptic.ts|72-75|T|P3|2026-08-08 全站禁用震动：vibrateWithType 直接 return，但 successHaptic/errorHaptic 仍调度 setTimeout（scheduleHaptic+Set 定时器集合），且注释(122-123)声称"收敛到 vibrateWithType 内部的 supportsHapticFeedback() 检查"实际未调用|53 个文件 import 的模块为 no-op，定时器调度浪费；注释与实现不符|删除 no-op 分支与调度逻辑，或按产品要求恢复|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\compat\index.ts|348-355|T|P3|supportsHapticFeedback 定义后无任何调用方（仅 haptic.ts:122 注释提及）|死导出，平台判断逻辑冗余|删除或由 haptic.ts 实际使用|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\constants\routes.ts|23-24|T|P3|注释"与 src/pages.json 中的 path 字段一一对应"不成立：pages/showcase/index、pages/wallet/index、pages/profile/privacy、pages/profile/tasks、pages/village/history 五个已注册页面缺 ROUTES 常量|页面跳转散落硬编码字符串（如 profile/index.vue），路径变更遗漏风险|补全 5 个页面常量并迁移调用点|open|batch-4
R4-XXXXX|d:\6\恋爱小程序\apps\client\src\constants\routes.ts|208|T|P3|DEFAULT_HOME_ROUTE=ROUTES.TAB.HOME 无任何引用，且实际启动页为 pages/discover/index（pages.json 首项），与常量语义不符|误导性死常量|删除或改为取 pages.json 首项|open|batch-4
